stage,family,candidate,file,n,sha256_geometry,length,rg,mean_turn,max_turn,min_nonlocal_point_distance
probe,cent-potential,cent-potential__0p05,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\cent-potential__0p05_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,cent-potential,cent-potential__0p1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\cent-potential__0p1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,cent-potential,cent-potential__0p2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\cent-potential__0p2_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,zforce,zforce__0,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\zforce__0_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,zforce,zforce__0p025,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\zforce__0p025_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,zforce,zforce__0p05,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\zforce__0p05_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,zforce,zforce__0p1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\zforce__0p1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,zforce,zforce__0p2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\zforce__0p2_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,Kzforce,Kzforce__0p025,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\Kzforce__0p025_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,Kzforce,Kzforce__0p05,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\Kzforce__0p05_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,Kzforce,Kzforce__0p1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\Kzforce__0p1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,Kzforce,Kzforce__0p2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\Kzforce__0p2_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,Kzforce,Kzforce__0p4,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\Kzforce__0p4_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,fmax,fmax__0,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\fmax__0_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,fmax,fmax__0p1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\fmax__0p1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,fmax,fmax__1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\fmax__1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,fmax,fmax__10,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\fmax__10_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,fmax,fmax__100,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\fmax__100_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,spstr,spstr__0p05,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\spstr__0p05_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,spstr,spstr__0p1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\spstr__0p1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,spstr,spstr__0p2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\spstr__0p2_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,spstr,spstr__0p4,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\spstr__0p4_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,spstr,spstr__0p8,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\spstr__0p8_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,f-d-coupled,f-d-coupled__false,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\f-d-coupled__false_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,f-d-coupled,f-d-coupled__true,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\f-d-coupled__true_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
