knot,mode_id,family,m,phase,polarization,roughness_lambda_per_R2,retained_norm_fraction,omega_rad_s,gap_eV,status
knot_10.1_final,kelvin_m11_B_sin,kelvin,11,sin,B,17.142646195296226,0.9255383688884,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m12_N_cos,kelvin,12,cos,N,18.933598041050708,0.9281516333858929,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m12_B_cos,kelvin,12,cos,B,17.56346003716821,0.9476453183944339,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m12_N_sin,kelvin,12,sin,N,18.95907831262643,0.9331969485323621,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m12_B_sin,kelvin,12,sin,B,16.291094130933608,0.9814816068244437,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m13_N_cos,kelvin,13,cos,N,19.652239544335714,0.9515786348369358,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m13_B_cos,kelvin,13,cos,B,19.158860940887788,0.9545355044599702,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m13_N_sin,kelvin,13,sin,N,19.244349560296573,0.9731254064298873,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m13_B_sin,kelvin,13,sin,B,18.89234961523133,0.9531479829854196,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m14_N_cos,kelvin,14,cos,N,20.81677853300587,0.9879189657163562,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m14_B_cos,kelvin,14,cos,B,20.885462388770787,0.9777889123633269,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m14_N_sin,kelvin,14,sin,N,22.530731239858603,0.9560362542766904,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m14_B_sin,kelvin,14,sin,B,20.16127059569585,0.9858142614849411,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m15_N_cos,kelvin,15,cos,N,23.92531761520724,0.9629922913728681,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m15_B_cos,kelvin,15,cos,B,22.398371018970785,0.9915191161488203,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m15_N_sin,kelvin,15,sin,N,22.674001824199053,0.9929153366790937,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m15_B_sin,kelvin,15,sin,B,23.17765113797775,0.9708345951734153,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m16_N_cos,kelvin,16,cos,N,25.389461181496248,0.9935543849689384,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m16_B_cos,kelvin,16,cos,B,25.365271744540035,0.9855672488122593,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m16_N_sin,kelvin,16,sin,N,25.744861027638272,0.983628308496351,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_10.1_final,kelvin_m16_B_sin,kelvin,16,sin,B,25.231487088971306,0.9895869314254051,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,2.7664798956874206,0.9872076129789231,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,1.7450876542425737,0.8926250956837439,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,2.7840587419576295,0.984858227008617,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,1.7624588529224292,0.8921622214303191,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,7.482373757836066,0.39153415803387265,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,9.736888150808268,0.2831930708425576,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,9.526465138118674,0.3561275354267325,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,12.196166801108848,0.25657431226188,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,4.72674729591835,0.9317499843128547,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,3.612406261450179,0.8824931759344089,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,4.853360856403898,0.842071252987013,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,4.001475035013502,0.8628837181027604,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,7.911070151887353,0.8818489876840947,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,6.277219352884813,0.8809786124398339,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,9.154216244997833,0.8373386807375149,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,7.147446116648588,0.8403740901574895,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,11.240746091491767,0.8304704413776248,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,10.423368622534426,0.7993860276832868,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,16.000554692017126,0.7213665477672696,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,16.284764251392772,0.6843332420073307,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,10.574428253644582,0.9985374736385059,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,9.06330518589437,0.9992372363340049,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,10.514528566424094,0.9998776161216151,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,9.276218411242155,0.9968000595989281,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m07_N_cos,kelvin,7,cos,N,15.215561006137559,0.9560713335159398,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m07_B_cos,kelvin,7,cos,B,14.391855458395286,0.9391217342582674,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m07_N_sin,kelvin,7,sin,N,15.6593199816603,0.9471947676606692,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m07_B_sin,kelvin,7,sin,B,14.305818149097838,0.9350678330459744,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m08_N_cos,kelvin,8,cos,N,18.780543142141372,0.9518251449901091,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m08_B_cos,kelvin,8,cos,B,17.802174764716835,0.9399718251719683,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m08_N_sin,kelvin,8,sin,N,18.969729306136536,0.946047177958336,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m08_B_sin,kelvin,8,sin,B,17.946054740350704,0.9331229625604576,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m09_N_cos,kelvin,9,cos,N,20.617122132990133,0.9992858210843828,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m09_B_cos,kelvin,9,cos,B,19.321148446869334,0.9999853192593127,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m09_N_sin,kelvin,9,sin,N,20.77556541030801,0.9999636753805766,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m09_B_sin,kelvin,9,sin,B,19.289878266522763,0.9987046099061828,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m10_N_cos,kelvin,10,cos,N,25.855505793869707,0.9813992621340999,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m10_B_cos,kelvin,10,cos,B,24.54521684777896,0.9753077108768204,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m10_N_sin,kelvin,10,sin,N,25.715126943369235,0.9805252748873015,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m10_B_sin,kelvin,10,sin,B,24.503083759729588,0.9745820822868709,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m11_N_cos,kelvin,11,cos,N,30.331289058285908,0.983067338864834,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m11_B_cos,kelvin,11,cos,B,29.13540391109285,0.9784683201846309,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m11_N_sin,kelvin,11,sin,N,30.291649713976994,0.9832747192949913,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m11_B_sin,kelvin,11,sin,B,28.89947125256727,0.9775184608447206,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m12_N_cos,kelvin,12,cos,N,34.89330290424882,0.9997971469029265,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m12_B_cos,kelvin,12,cos,B,33.584407502388636,0.9998185616491342,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m12_N_sin,kelvin,12,sin,N,34.95751665222553,0.9998492758088529,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m12_B_sin,kelvin,12,sin,B,33.488937509254185,0.9996231040213072,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m13_N_cos,kelvin,13,cos,N,40.9245470710614,0.9910942927899703,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m13_B_cos,kelvin,13,cos,B,39.474193759785386,0.987957558676825,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m13_N_sin,kelvin,13,sin,N,40.75934772224905,0.991031827974833,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m13_B_sin,kelvin,13,sin,B,39.49156804895387,0.9874631081775388,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m14_N_cos,kelvin,14,cos,N,46.797266336114674,0.9930523163318924,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m14_B_cos,kelvin,14,cos,B,45.4618252901988,0.9911766309470136,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m14_N_sin,kelvin,14,sin,N,46.75132673841568,0.9933572688466386,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m14_B_sin,kelvin,14,sin,B,45.32142582870367,0.9909691283471719,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m15_N_cos,kelvin,15,cos,N,53.288913461434134,0.9999743115544211,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m15_B_cos,kelvin,15,cos,B,51.73955395136783,0.9997766585501192,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m15_N_sin,kelvin,15,sin,N,53.1473310766466,0.9998403112907533,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m15_B_sin,kelvin,15,sin,B,51.923062777891886,0.9999438235686434,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m16_N_cos,kelvin,16,cos,N,60.302549977973136,0.9954864306200535,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m16_B_cos,kelvin,16,cos,B,58.858211690901825,0.9942166657130049,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m16_N_sin,kelvin,16,sin,N,60.21828567199162,0.995698083555161,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_3.1_final,kelvin_m16_B_sin,kelvin,16,sin,B,58.837596379251615,0.9938603032018934,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,2.6045304902957684,0.9743129392427097,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,3.681484252225074,0.8154219978476416,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,3.689795241311881,0.8688134182433964,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,3.2050074099804675,0.8823047745525238,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,4.6710048879962605,0.5588965695534602,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,3.083927495924803,0.76316554730173,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,3.912436299472784,0.917342856680969,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,6.316863221846197,0.5015542426837315,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,5.293787433295659,0.7508395065606444,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,5.6740927212463195,0.7022620052961392,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,5.837935424920701,0.6581571365519625,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,5.511951185032387,0.6353023593573052,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,7.7414597798934,0.7489665288950894,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,5.7686272030298085,0.7982304760808601,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,11.642700985306286,0.5791339065656951,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,6.897059841888996,0.7994143300802461,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,9.094216842528668,0.8227206304019941,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,8.09320458515178,0.8623708411967055,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,8.387831917955477,0.8888685689478653,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,17.37839566089193,0.6367753534386353,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,11.559372796424357,0.8846574108691171,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,8.506320446063453,0.953119089999408,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,9.888438564976477,0.9058796134998044,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,9.566600430236482,0.9532559687846927,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m07_N_cos,kelvin,7,cos,N,11.443523242158381,0.9720034184724613,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m07_B_cos,kelvin,7,cos,B,11.66602669433244,0.921979456438352,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m07_N_sin,kelvin,7,sin,N,22.412345999333898,0.7973321551121108,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m07_B_sin,kelvin,7,sin,B,11.244311088748127,0.9434838775723263,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m08_N_cos,kelvin,8,cos,N,14.315905053885587,0.980477725255631,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m08_B_cos,kelvin,8,cos,B,18.105917255518648,0.9149543327596772,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m08_N_sin,kelvin,8,sin,N,13.584331788411795,0.9850761994094192,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m08_B_sin,kelvin,8,sin,B,17.481317489782235,0.9382152233991373,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m09_N_cos,kelvin,9,cos,N,18.64796913920038,0.9631598509350859,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m09_B_cos,kelvin,9,cos,B,15.46336817976216,0.9709737640026159,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m09_N_sin,kelvin,9,sin,N,16.62125003690608,0.9842904876972606,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m09_B_sin,kelvin,9,sin,B,16.330477858646198,0.9867036206383735,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m10_N_cos,kelvin,10,cos,N,21.095380474494288,0.9681388122779991,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m10_B_cos,kelvin,10,cos,B,18.884762244442406,0.9908474697001312,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m10_N_sin,kelvin,10,sin,N,20.210891217922917,0.973640959514052,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m10_B_sin,kelvin,10,sin,B,18.61765676412314,0.9917037770065769,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m11_N_cos,kelvin,11,cos,N,23.070819696889302,0.9934158070970847,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m11_B_cos,kelvin,11,cos,B,29.39364832968788,0.9221637333316026,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m11_N_sin,kelvin,11,sin,N,22.761476620157833,0.9974017347734289,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m11_B_sin,kelvin,11,sin,B,22.252690235409613,0.9963100278385599,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m12_N_cos,kelvin,12,cos,N,26.517924144337112,0.9983211050741513,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m12_B_cos,kelvin,12,cos,B,26.621658843766348,0.9899396775437624,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m12_N_sin,kelvin,12,sin,N,26.767059818307025,0.994387361374361,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m12_B_sin,kelvin,12,sin,B,27.310176149544713,0.9820620449930179,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m13_N_cos,kelvin,13,cos,N,32.376790193632466,0.9839341562683908,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m13_B_cos,kelvin,13,cos,B,30.456298153518688,0.9967161536768276,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m13_N_sin,kelvin,13,sin,N,30.88579179805429,0.9981271132308666,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m13_B_sin,kelvin,13,sin,B,30.15037156006933,0.9974648183758091,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m14_N_cos,kelvin,14,cos,N,35.38476578242061,0.9987612883089817,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m14_B_cos,kelvin,14,cos,B,36.720003525585774,0.9769490802093674,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m14_N_sin,kelvin,14,sin,N,37.53015228928455,0.9781200379093777,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m14_B_sin,kelvin,14,sin,B,34.974738237177,0.9973870521005945,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m15_N_cos,kelvin,15,cos,N,40.559558295945244,0.9937259452297394,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m15_B_cos,kelvin,15,cos,B,41.35124705423895,0.9801839888387023,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m15_N_sin,kelvin,15,sin,N,40.22320121189595,0.9980856094340973,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m15_B_sin,kelvin,15,sin,B,40.19813281116128,0.9928910793363357,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m16_N_cos,kelvin,16,cos,N,46.261795609942006,0.9903003172881341,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m16_B_cos,kelvin,16,cos,B,45.10451863615075,0.9984338801695587,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m16_N_sin,kelvin,16,sin,N,45.67931831193426,0.99641801368069,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_4.1_final,kelvin_m16_B_sin,kelvin,16,sin,B,44.79648424126668,0.9982365658771988,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,3.752411714055988,0.7011734119966441,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,3.855483758063508,0.7988475508920978,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,3.079698944374977,0.8915040883464684,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,3.971575486605714,0.6895586865600658,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,3.1237388921374993,0.8965841651179477,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,4.503540584821306,0.6710059857177645,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,3.6492609396096567,0.841980670218599,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,3.9462531909442693,0.9078662978310968,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,5.891018913415475,0.5079923947451932,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,4.40684572980801,0.7547271407285273,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,10.184825489254669,0.40006992299620164,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,12.569949435679577,0.3670948011673449,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,5.5279138714005365,0.8684480211525443,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,5.419498681852403,0.9270353955644127,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,5.424332940325085,0.9305351812012802,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,6.771066742129259,0.8599563164570149,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,7.674935291388935,0.930552061579832,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,7.114461497502544,0.8064162848861477,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,11.188501320884521,0.6464168672592955,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,7.931005836675608,0.9248924386652011,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,9.67427588102439,0.8987587437948205,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,8.637073326746584,0.9416059681644023,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_5.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,11.40419334256775,0.8349299634782932,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
