candidate_id,family,canonical_id,topology_class,family_index,variant_index,component_count,points_per_component,construction_method,source_record,legacy_ptsa_id,parameters_json
PKLSA_7e8ff367e56715,knot_5.2,5_2,knot,21,3,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":-0.24,""weave_shear"":0.2}"
PKLSA_a8d576f598db89,knot_5.2,5_2,knot,21,4,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":-0.2}"
PKLSA_f5bffeda21f781,knot_5.2,5_2,knot,21,5,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":-0.06}"
PKLSA_305bbba620a9fb,knot_5.2,5_2,knot,21,6,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":0.06}"
PKLSA_bfa0e9ea268bea,knot_5.2,5_2,knot,21,7,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":0.2}"
PKLSA_faa316470ed3dc,knot_5.2,5_2,knot,21,8,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":-0.2}"
PKLSA_b4739e45a88870,knot_5.2,5_2,knot,21,9,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":-0.06}"
PKLSA_9a040f9b7cdd33,knot_5.2,5_2,knot,21,10,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":0.06}"
PKLSA_aae801aa65c497,knot_5.2,5_2,knot,21,11,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":0.2}"
PKLSA_057e783c0e1fd7,knot_5.2,5_2,knot,21,12,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":-0.2}"
PKLSA_d1f2be5e6d557b,knot_5.2,5_2,knot,21,13,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":-0.06}"
PKLSA_e7ac2869e06533,knot_5.2,5_2,knot,21,14,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":0.06}"
PKLSA_a4212a1401d103,knot_5.2,5_2,knot,21,15,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":0.2}"
PKLSA_5a4597d1e35750,knot_5.2,5_2,knot,21,16,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":-0.24,""weave_shear"":-0.2}"
PKLSA_7232953ac7e30d,knot_5.2,5_2,knot,21,17,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":-0.24,""weave_shear"":-0.06}"
PKLSA_7ce872fa3d57b2,knot_5.2,5_2,knot,21,18,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":-0.24,""weave_shear"":0.06}"
PKLSA_b35a7dbaf9b1d8,knot_5.2,5_2,knot,21,19,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":-0.24,""weave_shear"":0.2}"
PKLSA_ecdebe63fcddf8,knot_5.2,5_2,knot,21,20,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":-0.08,""weave_shear"":-0.2}"
PKLSA_a6dc8a97a5b3b1,knot_5.2,5_2,knot,21,21,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":-0.08,""weave_shear"":-0.06}"
PKLSA_821d3cdcbeacc6,knot_5.2,5_2,knot,21,22,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":-0.08,""weave_shear"":0.06}"
PKLSA_e96408b777fdd2,knot_5.2,5_2,knot,21,23,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":-0.08,""weave_shear"":0.2}"
PKLSA_575033db2bb631,knot_5.2,5_2,knot,21,24,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":0.08,""weave_shear"":-0.2}"
PKLSA_c3bb91db168940,knot_5.2,5_2,knot,21,25,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":0.08,""weave_shear"":-0.06}"
PKLSA_a7995ebf925da0,knot_5.2,5_2,knot,21,26,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":0.08,""weave_shear"":0.06}"
PKLSA_498590e70acaf5,knot_5.2,5_2,knot,21,27,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":0.08,""weave_shear"":0.2}"
PKLSA_81c1a9b2c85228,knot_5.2,5_2,knot,21,28,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":0.24,""weave_shear"":-0.2}"
PKLSA_5c7d3bba3aa51c,knot_5.2,5_2,knot,21,29,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":0.24,""weave_shear"":-0.06}"
PKLSA_28a1de730fab5e,knot_5.2,5_2,knot,21,30,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":0.24,""weave_shear"":0.06}"
PKLSA_c8828369cd31f2,knot_5.2,5_2,knot,21,31,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.0,""bulge_shear"":0.24,""weave_shear"":0.2}"
PKLSA_d7ca69c263128e,knot_5.2,5_2,knot,21,32,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":-0.24,""weave_shear"":-0.2}"
PKLSA_2c3643a5ebca54,knot_5.2,5_2,knot,21,33,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":-0.24,""weave_shear"":-0.06}"
PKLSA_895ddccd90c1d6,knot_5.2,5_2,knot,21,34,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":-0.24,""weave_shear"":0.06}"
PKLSA_25a9c031b725b5,knot_5.2,5_2,knot,21,35,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":-0.24,""weave_shear"":0.2}"
PKLSA_c04cf79a7935d9,knot_5.2,5_2,knot,21,36,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":-0.08,""weave_shear"":-0.2}"
PKLSA_dd4315ec0644ea,knot_5.2,5_2,knot,21,37,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":-0.08,""weave_shear"":-0.06}"
PKLSA_2a005934935767,knot_5.2,5_2,knot,21,38,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":-0.08,""weave_shear"":0.06}"
PKLSA_35e309c0166297,knot_5.2,5_2,knot,21,39,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":-0.08,""weave_shear"":0.2}"
PKLSA_5835962f18752e,knot_5.2,5_2,knot,21,40,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":0.08,""weave_shear"":-0.2}"
PKLSA_ee07b7c5485207,knot_5.2,5_2,knot,21,41,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":0.08,""weave_shear"":-0.06}"
PKLSA_2844ddb03e35ab,knot_5.2,5_2,knot,21,42,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":0.08,""weave_shear"":0.06}"
PKLSA_b7f34c800c2360,knot_5.2,5_2,knot,21,43,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":0.08,""weave_shear"":0.2}"
PKLSA_b27ed1fa1147b7,knot_5.2,5_2,knot,21,44,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":0.24,""weave_shear"":-0.2}"
PKLSA_2dd71e52837669,knot_5.2,5_2,knot,21,45,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":0.24,""weave_shear"":-0.06}"
PKLSA_c43752a79a73de,knot_5.2,5_2,knot,21,46,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":0.24,""weave_shear"":0.06}"
PKLSA_ef831d3911d5d2,knot_5.2,5_2,knot,21,47,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,5:1:2,,"{""aspect"":1.12,""bulge_shear"":0.24,""weave_shear"":0.2}"
PKLSA_04670077d79f9f,link_5.2.1,5_2_1,link,22,0,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":-0.24,""weave_shear"":-0.2}"
PKLSA_9e23e886d1cde4,link_5.2.1,5_2_1,link,22,1,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":-0.24,""weave_shear"":-0.06}"
PKLSA_9f495acbde4cc9,link_5.2.1,5_2_1,link,22,2,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":-0.24,""weave_shear"":0.06}"
PKLSA_9dca2bf457e262,link_5.2.1,5_2_1,link,22,3,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":-0.24,""weave_shear"":0.2}"
PKLSA_ecaf8ec67e0b74,link_5.2.1,5_2_1,link,22,4,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":-0.2}"
PKLSA_72cfa095084d69,link_5.2.1,5_2_1,link,22,5,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":-0.06}"
PKLSA_92bc23da58ec34,link_5.2.1,5_2_1,link,22,6,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":0.06}"
PKLSA_5b594c2968afaa,link_5.2.1,5_2_1,link,22,7,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":0.2}"
PKLSA_0ba3d23c30c82a,link_5.2.1,5_2_1,link,22,8,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":-0.2}"
PKLSA_f46b06ef830c8f,link_5.2.1,5_2_1,link,22,9,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":-0.06}"
PKLSA_a55be8cea8d9a7,link_5.2.1,5_2_1,link,22,10,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":0.06}"
PKLSA_c53017587a5cf9,link_5.2.1,5_2_1,link,22,11,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":0.2}"
PKLSA_5a1ff28773754a,link_5.2.1,5_2_1,link,22,12,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":-0.2}"
PKLSA_2630eab047cb38,link_5.2.1,5_2_1,link,22,13,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":-0.06}"
PKLSA_5a202a635f5bd7,link_5.2.1,5_2_1,link,22,14,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":0.06}"
PKLSA_faa954d5b93fa4,link_5.2.1,5_2_1,link,22,15,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":0.2}"
PKLSA_1f009bd9a93575,link_5.2.1,5_2_1,link,22,16,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":-0.24,""weave_shear"":-0.2}"
PKLSA_842eaf0c914776,link_5.2.1,5_2_1,link,22,17,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":-0.24,""weave_shear"":-0.06}"
PKLSA_d5a7a012874df3,link_5.2.1,5_2_1,link,22,18,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":-0.24,""weave_shear"":0.06}"
PKLSA_4afa0f8926c5d0,link_5.2.1,5_2_1,link,22,19,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":-0.24,""weave_shear"":0.2}"
PKLSA_2d49db27c165b4,link_5.2.1,5_2_1,link,22,20,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":-0.08,""weave_shear"":-0.2}"
PKLSA_5bcaade7173fb7,link_5.2.1,5_2_1,link,22,21,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":-0.08,""weave_shear"":-0.06}"
PKLSA_d8c1f9eff1b077,link_5.2.1,5_2_1,link,22,22,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":-0.08,""weave_shear"":0.06}"
PKLSA_44175bea107748,link_5.2.1,5_2_1,link,22,23,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":-0.08,""weave_shear"":0.2}"
PKLSA_1c560136fe6f54,link_5.2.1,5_2_1,link,22,24,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":0.08,""weave_shear"":-0.2}"
PKLSA_2d4c8f566501d6,link_5.2.1,5_2_1,link,22,25,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":0.08,""weave_shear"":-0.06}"
PKLSA_21737acb26f3b2,link_5.2.1,5_2_1,link,22,26,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":0.08,""weave_shear"":0.06}"
PKLSA_16aafd76b2ffcf,link_5.2.1,5_2_1,link,22,27,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":0.08,""weave_shear"":0.2}"
PKLSA_adcb83ef9c1c39,link_5.2.1,5_2_1,link,22,28,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":0.24,""weave_shear"":-0.2}"
PKLSA_cfd31948817cc0,link_5.2.1,5_2_1,link,22,29,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":0.24,""weave_shear"":-0.06}"
PKLSA_6a73e229ebd6c2,link_5.2.1,5_2_1,link,22,30,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":0.24,""weave_shear"":0.06}"
PKLSA_f377ea4932a156,link_5.2.1,5_2_1,link,22,31,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.0,""bulge_shear"":0.24,""weave_shear"":0.2}"
PKLSA_0697a3802533a3,link_5.2.1,5_2_1,link,22,32,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":-0.24,""weave_shear"":-0.2}"
PKLSA_b116dbbab4ce62,link_5.2.1,5_2_1,link,22,33,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":-0.24,""weave_shear"":-0.06}"
PKLSA_211ccfbf31cb72,link_5.2.1,5_2_1,link,22,34,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":-0.24,""weave_shear"":0.06}"
PKLSA_036355c0373691,link_5.2.1,5_2_1,link,22,35,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":-0.24,""weave_shear"":0.2}"
PKLSA_7e089fa52611b1,link_5.2.1,5_2_1,link,22,36,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":-0.08,""weave_shear"":-0.2}"
PKLSA_44e45f1f312e25,link_5.2.1,5_2_1,link,22,37,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":-0.08,""weave_shear"":-0.06}"
PKLSA_1f00be8f8438e4,link_5.2.1,5_2_1,link,22,38,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":-0.08,""weave_shear"":0.06}"
PKLSA_6848a1d82599b8,link_5.2.1,5_2_1,link,22,39,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":-0.08,""weave_shear"":0.2}"
PKLSA_958973513dd9f8,link_5.2.1,5_2_1,link,22,40,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":0.08,""weave_shear"":-0.2}"
PKLSA_3d2c31f252ca8a,link_5.2.1,5_2_1,link,22,41,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":0.08,""weave_shear"":-0.06}"
PKLSA_b68c1edbd64e80,link_5.2.1,5_2_1,link,22,42,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":0.08,""weave_shear"":0.06}"
PKLSA_16448da534212e,link_5.2.1,5_2_1,link,22,43,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":0.08,""weave_shear"":0.2}"
PKLSA_8f850f43474788,link_5.2.1,5_2_1,link,22,44,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":0.24,""weave_shear"":-0.2}"
PKLSA_bc2c04f0f4a41f,link_5.2.1,5_2_1,link,22,45,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":0.24,""weave_shear"":-0.06}"
PKLSA_1021c7e9cdceee,link_5.2.1,5_2_1,link,22,46,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":0.24,""weave_shear"":0.06}"
PKLSA_ca771694834d46,link_5.2.1,5_2_1,link,22,47,2,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,L5a1,,"{""aspect"":1.12,""bulge_shear"":0.24,""weave_shear"":0.2}"
PKLSA_64e95438056c23,knot_6.1,6_1,knot,23,0,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":-0.24,""weave_shear"":-0.2}"
PKLSA_49ef920c0ee645,knot_6.1,6_1,knot,23,1,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":-0.24,""weave_shear"":-0.06}"
PKLSA_37a06c160ea069,knot_6.1,6_1,knot,23,2,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":-0.24,""weave_shear"":0.06}"
PKLSA_c8f2eabf919f56,knot_6.1,6_1,knot,23,3,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":-0.24,""weave_shear"":0.2}"
PKLSA_1a8d192fc8c40c,knot_6.1,6_1,knot,23,4,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":-0.2}"
PKLSA_53b847187be6ff,knot_6.1,6_1,knot,23,5,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":-0.06}"
PKLSA_8ead0e48d98904,knot_6.1,6_1,knot,23,6,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":0.06}"
PKLSA_0a026d52725fec,knot_6.1,6_1,knot,23,7,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":-0.08,""weave_shear"":0.2}"
PKLSA_18053aa3930a0d,knot_6.1,6_1,knot,23,8,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":-0.2}"
PKLSA_17c88d4f5b504b,knot_6.1,6_1,knot,23,9,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":-0.06}"
PKLSA_96a37b8941abc6,knot_6.1,6_1,knot,23,10,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":0.06}"
PKLSA_2e5691dc221c7c,knot_6.1,6_1,knot,23,11,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":0.08,""weave_shear"":0.2}"
PKLSA_9a4aa2bb867ca9,knot_6.1,6_1,knot,23,12,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":-0.2}"
PKLSA_e6ebb59a746c1d,knot_6.1,6_1,knot,23,13,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":-0.06}"
PKLSA_ecc91b66ce5fac,knot_6.1,6_1,knot,23,14,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":0.06}"
PKLSA_f0fdbda8c0dc7c,knot_6.1,6_1,knot,23,15,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":0.88,""bulge_shear"":0.24,""weave_shear"":0.2}"
PKLSA_ba93fb8a78beef,knot_6.1,6_1,knot,23,16,1,512,Knot-Atlas-Gilbert-Fourier-base-plus-SIAF-global-diffeomorphism,6:1:1,,"{""aspect"":1.0,""bulge_shear"":-0.24,""weave_shear"":-0.2}"
