knot,mode_id,family,m,phase,polarization,roughness_lambda_per_R2,retained_norm_fraction,omega_rad_s,gap_eV,status
link_0.3.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,6.195364418605376,0.962735571522817,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,48.83664909997876,0.81338732869426,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,9.53202882272715,0.6860881010406834,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,9.200177056265721,0.8857032065897466,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,7.590998937464487,0.8837873344819797,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,21.511069333705933,0.8555479889241244,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,9.719718851783417,0.7627305711366608,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,24.335437073666096,0.7863689507492295,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,10.504514371882134,0.9659534426052455,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,24.34476183081821,0.8911588901171668,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,10.0356985360517,0.9323975152794178,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,23.71787578163697,0.9645607078736752,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,27.14262285816246,0.6035762270717342,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,43.4283356950087,0.8599966212657443,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,18.025168699780362,0.8694307071538343,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,33.936070650930844,0.7337935279882779,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,11.045712878342757,0.8655075918899109,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,6.441046479919153,0.9142252392981599,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,6.540841330972733,0.9607028279941133,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,9.05246198811316,0.5258490056463209,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,7.801105308131729,0.7624664905269702,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,10.953921484567749,0.48692985017020923,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,21.759030578215544,0.6676675973196614,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,15.683414446383123,0.6565650502607603,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,14.322477393764418,0.7446249343391008,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,6.520050831978387,0.6278849119140747,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,13.584807717133554,0.5257142244465328,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,15.410861453759143,0.6425530453713448,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,21.374283123080726,0.8547776626957144,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,9.48247657197063,0.6097883845436013,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,10.784846366863636,0.6244881346103723,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,5.535512967492853,0.9560346107127223,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,21.926001596864044,0.9392591170711184,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,12.497698362865156,0.9676936570871383,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,10.972162101250959,0.9208851222453548,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,18.655456117856946,0.9229335557729897,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,15.633394970471254,0.9240151277233399,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,8.552581978949581,0.9546905639337652,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,21.063442253738202,0.9482313142128572,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_2.2.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,18.579567071762558,0.9529894958557265,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,9.809379998019807,0.9622437500777047,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,9.727807527958548,0.8085548484749889,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,3.5576866201793576,0.5206130894970737,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,7.49532871383678,0.5434780902826908,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,15.651773914497127,0.7612357511769963,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,3.801536042129534,0.5513710868502906,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,8.15165151302555,0.5886800067435412,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,6.475670434489734,0.712232408628648,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,10.438186770398056,0.8443669836941587,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,5.712294807122108,0.6939349649598443,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,7.026082039807648,0.6878968917595196,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,10.707096288179418,0.5189980033988184,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,10.108766550187804,0.8649709024720657,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,7.108140300922164,0.9486120538070151,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,5.9182574054910075,0.8444191550331375,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,7.71686607658548,0.8446218833758303,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,14.090592284326373,0.793588922415961,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,10.272913420095838,0.9322965675187453,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,9.13340647037979,0.8561970036251074,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,11.713286901205334,0.7119600113995712,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,13.006493772337036,0.9106523585361269,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,12.12797526622371,0.8899956437791191,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,13.292531290867027,0.8208765529021955,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_4.2.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,15.030780393871174,0.8398986507968932,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,9.30205113364097,0.9521527746497691,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,9.883668898416028,0.8652108828933571,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,2.478734146652523,0.9378496964183651,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,2.084980627286402,0.9651212344023656,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,11.530181808834548,0.7807426252657109,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,6.780176281893647,0.6550855278400575,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,6.529616262611731,0.7260642630740906,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,5.704009176948863,0.8157837873767299,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,7.544080358577024,0.7691738469606776,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,6.265521719978573,0.8043915289803376,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,13.977633970343554,0.5701582911227298,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,14.887340846861068,0.5646663316221142,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,6.727564137210179,0.8430150943360365,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,6.409787998511255,0.9161251113962801,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,10.887198759691312,0.9280778413928674,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,7.261281933463594,0.7892043634121217,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,9.28447937686702,0.7566545998340002,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,9.064458129168909,0.8738474545121071,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,10.486004454343604,0.7669059503271282,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,12.479596575701187,0.864083077242463,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,12.050311873129273,0.9175917835394249,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,10.721854301768508,0.9179800247566243,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,12.946078835203581,0.8479604686742381,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_5.2.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,13.810684507308622,0.8923669279161027,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,5.354554274143669,0.9188904440985767,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,7.967972378776653,0.9210957360077786,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,2.860880643729897,0.7656074429983671,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,5.291845711226293,0.6999037749852827,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,7.757252246135085,0.705381788244049,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,7.366793326312618,0.9306664575042171,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,3.6481271505645,0.8627273343009023,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,8.588273742255483,0.5121286794912374,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,6.183435441886035,0.8417926477406567,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,7.9764343926321875,0.9500416698224574,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,5.11997136079152,0.9796003009416234,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,5.813367582777412,0.9191759736155879,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,6.726279693650862,0.783490957800027,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,14.483258222304901,0.6992808600497465,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,11.03590458405278,0.5451480065345485,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,11.087305219772215,0.6265254106367716,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,6.610533585248629,0.9273993405460587,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,8.282129589338664,0.7802556462492587,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,6.088831748224998,0.7675523747257198,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,7.230166971806083,0.8357217937927299,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,7.4741718146465494,0.9239321152299106,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,9.785950785263996,0.8897441142170635,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,6.8826022088887076,0.8792486851722102,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.2.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,7.007746838971709,0.8957223162610501,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,8.381389457424515,0.909523969785972,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,6.20357641666802,0.8468493486711772,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,14.480468654781387,0.8205589474059396,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,4.133228620972931,0.9356124784913961,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,9.101071468180491,0.875382579741248,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,5.618137845521002,0.9548728636861223,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,7.007808236586645,0.8536636991150771,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,4.736912792110506,0.8356646420603323,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,13.772926890650444,0.8923042070609964,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,9.70954373602939,0.8288393801278006,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,7.744934859637263,0.935567068760607,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,6.19237585760849,0.7636069939047345,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,9.746479262918845,0.7847694811261205,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,8.146048794520686,0.9382604218545886,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,9.978949012552933,0.8812937728994163,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,8.652554388588982,0.6846376565492643,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,11.454677070497258,0.612544214697333,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,8.828813065091103,0.9793046288016545,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,12.074784342243467,0.9692049303549484,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,10.523419341603539,0.715755347967267,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,15.637092015211694,0.8602984494810406,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,7.866962259043343,0.7854745083093474,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,9.726643775127036,0.8011304350306306,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,12.265449642919503,0.7610176311101104,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m01_N_cos,kelvin,1,cos,N,2.367498472521199,0.8804740926629198,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m01_B_cos,kelvin,1,cos,B,4.203565087401995,0.9560841300826309,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m01_N_sin,kelvin,1,sin,N,2.5725461279002255,0.9237225978231253,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m01_B_sin,kelvin,1,sin,B,5.7931273028908965,0.9532318769556579,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m02_N_cos,kelvin,2,cos,N,2.526970359703431,0.9625229781696267,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m02_B_cos,kelvin,2,cos,B,6.094029947368663,0.982434760865025,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m02_N_sin,kelvin,2,sin,N,1.5380401858124646,0.9768225578194477,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m02_B_sin,kelvin,2,sin,B,4.157317123301272,0.9191556195236782,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m03_N_cos,kelvin,3,cos,N,2.554419016029137,0.943847676045119,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m03_B_cos,kelvin,3,cos,B,4.147764130656201,0.8131946648416541,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m03_N_sin,kelvin,3,sin,N,4.144457571607379,0.6164433515928509,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m03_B_sin,kelvin,3,sin,B,6.741785440159669,0.9248543714009586,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m04_N_cos,kelvin,4,cos,N,6.342765316817038,0.5582044601566719,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m04_B_cos,kelvin,4,cos,B,8.296580975863085,0.9146586130011963,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m04_N_sin,kelvin,4,sin,N,2.786166844943845,0.9382271995073753,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m04_B_sin,kelvin,4,sin,B,10.862643635928261,0.4535014670483858,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m05_N_cos,kelvin,5,cos,N,4.411429939355256,0.7895410011559555,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m05_B_cos,kelvin,5,cos,B,9.4164861409366,0.7646192075667562,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m05_N_sin,kelvin,5,sin,N,4.436183033763165,0.7873565879017442,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m05_B_sin,kelvin,5,sin,B,9.79814986806521,0.7221571840949367,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m06_N_cos,kelvin,6,cos,N,4.382114310823307,0.9190454515227601,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m06_B_cos,kelvin,6,cos,B,8.87433875952226,0.7998477018234028,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m06_N_sin,kelvin,6,sin,N,5.30217253918451,0.8413763870452579,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.2_final,kelvin_m06_B_sin,kelvin,6,sin,B,7.0652278557315995,0.9015970432376985,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m01_N_cos,kelvin,1,cos,N,2.5193137547882363,0.918295005354681,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m01_B_cos,kelvin,1,cos,B,8.026197876240497,0.9759694566492544,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m01_N_sin,kelvin,1,sin,N,3.1936642480505997,0.8511247493042647,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m01_B_sin,kelvin,1,sin,B,5.069825907400225,0.8911044530559791,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m02_N_cos,kelvin,2,cos,N,3.1600695578929012,0.864474022907436,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m02_B_cos,kelvin,2,cos,B,5.026169045162086,0.9314226645231498,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m02_N_sin,kelvin,2,sin,N,1.947103933565056,0.9225227929018902,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m02_B_sin,kelvin,2,sin,B,8.005506182769592,0.9128972232129585,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m03_N_cos,kelvin,3,cos,N,4.330849106499725,0.7260280613426752,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_6.3.3_final,kelvin_m03_B_cos,kelvin,3,cos,B,3.786794935318568,0.7743280329863478,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
