path,kind,status,reason,sample_id,source,rows_or_frames
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000523.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000523,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000524.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000524,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000525.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000525,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000526.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000526,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000527.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000527,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000528.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000528,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000529.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000529,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000530.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000530,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000531.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000531,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000532.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000532,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000533.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000533,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000534.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000534,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000535.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000535,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000536.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000536,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000537.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000537,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000538.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000538,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000539.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000539,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000540.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000540,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000541.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000541,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000542.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000542,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000543.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000543,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000544.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000544,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000545.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000545,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000546.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000546,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000547.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000547,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000548.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000548,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000549.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000549,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000550.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000550,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000551.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000551,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000552.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000552,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000553.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000553,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000554.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000554,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000555.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000555,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000556.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000556,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000557.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000557,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000558.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000558,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000559.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000559,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000560.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000560,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000561.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000561,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000562.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000562,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000563.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000563,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000564.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000564,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000565.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000565,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000566.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000566,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000567.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000567,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000568.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000568,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000569.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000569,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000570.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000570,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000571.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000571,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000572.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000572,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000573.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000573,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000574.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000574,recursive_discovery,
